ensembl_gene_id,symbol,logFC,t,P.Value
ENSG00000142892,PIGK,0.809300503,2.7485212,0.009384649
ENSG00000142920,AZIN2,-1.262790921,-2.090127046,0.04390327
ENSG00000142937,RPS8,-1.556545629,-6.788647733,7.00E-08
ENSG00000142945,KIF2C,1.365972944,1.062463826,0.295267532
ENSG00000142949,PTPRF,-1.12918298,-0.869638946,0.39039527
ENSG00000142959,BEST4,-1.687683953,-1.49192656,0.144636123
ENSG00000142961,MOB3C,0.470926212,0.587091967,0.560892773
ENSG00000142973,CYP4B1,-3.231365574,-2.840741079,0.00743762
ENSG00000143013,LMO4,1.08584526,2.234299998,0.031917638
ENSG00000143028,SYPL2,0.140615204,0.186367808,0.853227341
ENSG00000143033,MTF2,0.34288175,2.134730759,0.039828234
ENSG00000143036,SLC44A3,-2.206684759,-1.614775963,0.115297817
ENSG00000143061,IGSF3,0.687307993,0.695929202,0.491047477
ENSG00000143079,CTTNBP2NL,-1.209205026,-1.146513469,0.25932462
ENSG00000143093,STRIP1,0.245497449,1.491387194,0.144777027
ENSG00000143106,PSMA5,0.173977338,1.042352769,0.304361651
ENSG00000143107,FNDC7,-1.353189146,-1.366317894,0.180513327
ENSG00000143110,C1orf162,1.001604344,1.694236475,0.099060954
ENSG00000143119,CD53,0.238802951,1.393034491,0.172353951
ENSG00000143126,CELSR2,0.665571801,0.541539368,0.59155075
ENSG00000143127,ITGA10,1.923751097,1.406023012,0.168492538
ENSG00000143147,GPR161,-1.951347895,-1.719518066,0.094312031
ENSG00000143149,ALDH9A1,0.762355419,2.421295332,0.020761199
ENSG00000143153,ATP1B1,1.860679966,1.665246632,0.104749716
ENSG00000143155,TIPRL,-0.086837215,-0.454729357,0.652098856
ENSG00000143156,NME7,0.07506855,0.109838274,0.913162092
ENSG00000143157,POGK,-0.05965503,-0.309060069,0.759099637
ENSG00000143158,MPC2,-0.209701445,-1.430446588,0.161415334
ENSG00000143162,CREG1,0.568001501,0.628660991,0.533633556
ENSG00000143164,DCAF6,-0.018609979,-0.086754681,0.931358641
ENSG00000143167,GPA33,-2.042508529,-1.576110182,0.123955453
ENSG00000143178,TBX19,1.133253984,1.274889883,0.21070785
ENSG00000143179,UCK2,1.910344603,4.830768839,2.65E-05
ENSG00000143183,TMCO1,0.133037526,0.918871224,0.36442315
ENSG00000143184,XCL1,8.503183048,4.899411924,2.15E-05
ENSG00000143185,XCL2,10.63317249,5.857022574,1.17E-06
ENSG00000143190,POU2F1,0.133947242,0.545289852,0.58899647
ENSG00000143194,MAEL,2.070844247,1.671041632,0.10359139
ENSG00000143195,ILDR2,4.632310973,3.623693113,0.000908889
ENSG00000143198,MGST3,-1.022576462,-4.077006247,0.000248162
ENSG00000143199,ADCY10,-0.935013188,-1.020535482,0.314444663
ENSG00000143207,RFWD2,-0.378902895,-2.272584333,0.029270985
ENSG00000143222,UFC1,-0.042132024,-0.266163597,0.791667684
ENSG00000143224,PPOX,0.243938226,1.001242318,0.323550034
ENSG00000143226,FCGR2A,4.493330377,4.484982848,7.46E-05
ENSG00000143228,NUF2,0.374679541,0.431792807,0.668528078
ENSG00000143248,RGS5,-1.289986622,-1.098098644,0.279623636
ENSG00000143252,SDHC,-0.006632967,-0.049819663,0.960548006
ENSG00000143256,PFDN2,-0.206041462,-1.08338346,0.286011049
ENSG00000143257,NR1I3,1.419079054,1.534161036,0.133939115
ENSG00000143258,USP21,0.155917213,0.437300882,0.664567168
ENSG00000143294,PRCC,0.206870005,1.564458353,0.126665851
ENSG00000143303,RRNAD1,0.491330295,1.218964828,0.230971757
ENSG00000143314,MRPL24,-0.563884924,-1.720499643,0.094131556
ENSG00000143315,PIGM,-0.184273506,-0.820341998,0.417547491
ENSG00000143318,CASQ1,-0.429348793,-0.293121967,0.771151823
ENSG00000143319,ISG20L2,0.966294474,4.983732615,1.67E-05
ENSG00000143320,CRABP2,0.679413602,0.66745693,0.508837158
ENSG00000143321,HDGF,0.348498878,1.504729542,0.141323549
ENSG00000143322,ABL2,-0.836865621,-2.648277413,0.012032481
ENSG00000143324,XPR1,0.034297346,0.123070436,0.90275205
ENSG00000143333,RGS16,-2.193942931,-3.047693608,0.004357991
ENSG00000143337,TOR1AIP1,0.051045659,0.261677579,0.795096732
ENSG00000143344,RGL1,-4.739953191,-3.214348281,0.00280027
ENSG00000143353,LYPLAL1,0.162005567,0.208662621,0.835915614
ENSG00000143355,LHX9,-0.282508785,-0.281313969,0.780118378
ENSG00000143363,PRUNE,0.457129713,0.520165286,0.606207988
ENSG00000143365,RORC,-3.353484193,-1.847563716,0.073091969
ENSG00000143367,TUFT1,-2.344789209,-2.5031902,0.017101033
ENSG00000143368,SF3B4,0.498505729,3.35381636,0.001919699
ENSG00000143369,ECM1,-0.242467408,-0.214357719,0.831506318
ENSG00000143373,ZNF687,0.798524609,1.779562242,0.083792062
ENSG00000143374,TARS2,0.975272259,1.15455326,0.25605943
ENSG00000143375,CGN,-0.41530257,-0.333339523,0.740857495
ENSG00000143376,SNX27,-0.538662955,-1.807811517,0.079196017
ENSG00000143379,SETDB1,0.275941765,1.446278815,0.156954132
ENSG00000143382,ADAMTSL4,-1.583888524,-1.522537502,0.136817447
ENSG00000143384,MCL1,0.139582546,0.5953551,0.555418568
ENSG00000143387,CTSK,-0.537157994,-1.325555128,0.193534784
ENSG00000143390,RFX5,0.556435617,2.227400606,0.032416745
ENSG00000143393,PI4KB,0.229907719,1.490938879,0.144894228
ENSG00000143398,PIP5K1A,-0.037996717,-0.08289666,0.934403803
ENSG00000143401,ANP32E,-0.200873114,-1.302099162,0.20134729
ENSG00000143409,FAM63A,-0.122324819,-0.115060362,0.909051795
ENSG00000143412,ANXA9,-0.723099437,-0.670404883,0.506979037
ENSG00000143418,CERS2,0.651389544,0.869361314,0.390544988
ENSG00000143420,ENSA,0.145921789,1.172576793,0.248848056
ENSG00000143429,AC027612.6,1.932763028,3.417319066,0.001613137
ENSG00000143434,SEMA6C,-0.266660888,-0.280704927,0.780581702
ENSG00000143436,MRPL9,-0.152716971,-1.027257386,0.311313943
ENSG00000143437,ARNT,0.415014032,1.478708443,0.148120918
ENSG00000143442,POGZ,0.101891399,0.375814192,0.709312758
ENSG00000143443,C1orf56,0.96269869,2.793569812,0.008380804
ENSG00000143450,OAZ3,0.350351761,0.325075269,0.747050331
ENSG00000143457,GOLPH3L,0.60778427,0.69536264,0.49139804
ENSG00000143458,GABPB2,-0.548001771,-2.411336155,0.021251857
ENSG00000143476,DTL,2.222153627,1.631507469,0.11170834
ENSG00000143479,DYRK3,-2.469450171,-1.852604036,0.072347455
ENSG00000143486,EIF2D,-0.428273528,-2.175217038,0.036422934
ENSG00000143493,INTS7,1.589882137,1.962838602,0.057614021
ENSG00000143498,TAF1A,0.006771709,0.018135728,0.985633088
ENSG00000143499,SMYD2,-0.3063202,-1.417713741,0.165075165
ENSG00000143502,SUSD4,-6.060853472,-6.10318338,5.55E-07
ENSG00000143507,DUSP10,0.632052013,1.743285355,0.09002262
ENSG00000143512,HHIPL2,-0.600873872,-0.60478582,0.54920429
ENSG00000143514,TP53BP2,-0.137742097,-0.689258673,0.495183778
ENSG00000143515,ATP8B2,-2.051724197,-6.591900426,1.26E-07
ENSG00000143537,ADAM15,0.080374909,0.177910822,0.859813953
ENSG00000143543,JTB,-0.21730922,-1.863302021,0.070788677
ENSG00000143545,RAB13,2.812823962,2.783248268,0.008601546
ENSG00000143546,S100A8,0.910876759,0.603857587,0.549814349
ENSG00000143549,TPM3,0.269405891,1.684712231,0.100900889
ENSG00000143552,NUP210L,-1.669403622,-1.73708304,0.091125891
ENSG00000143553,SNAPIN,-0.062938465,-0.215179207,0.830870753
ENSG00000143554,SLC27A3,3.215931907,8.851812794,1.79E-10
ENSG00000143569,UBAP2L,0.49571503,1.272108623,0.211682871
ENSG00000143570,SLC39A1,0.576846678,2.158086289,0.03783092
ENSG00000143575,HAX1,-0.999786703,-6.575764059,1.33E-07
ENSG00000143578,CREB3L4,2.504589054,3.464339396,0.001417017
ENSG00000143590,EFNA3,0.388330223,0.416140101,0.679836429
ENSG00000143595,AQP10,-0.933134347,-0.853017758,0.399422564
ENSG00000143612,C1orf43,-0.286755162,-2.441153069,0.019813484
ENSG00000143614,GATAD2B,-0.041023985,-0.191903068,0.848922018
ENSG00000143621,ILF2,0.177391574,0.605325523,0.548849743
ENSG00000143622,RIT1,0.618308361,2.377095959,0.023020148
ENSG00000143624,INTS3,0.694923783,0.936995404,0.355152008
ENSG00000143630,HCN3,-0.510779796,-0.582429193,0.563993774
ENSG00000143631,FLG,0.990190765,1.116771674,0.271664757
ENSG00000143632,ACTA1,-0.345066716,-0.407352591,0.686218293
ENSG00000143633,C1orf131,-0.825937049,-4.241165343,0.000153471
ENSG00000143641,GALNT2,0.826654593,2.667460558,0.011477609
ENSG00000143643,TTC13,1.50966325,5.050495791,1.36E-05
ENSG00000143653,SCCPDH,1.751111115,5.190227279,8.91E-06
ENSG00000143669,LYST,2.059099653,6.3316964,2.77E-07
ENSG00000143674,MLK4,-3.046723485,-2.294415249,0.027851533
ENSG00000143702,CEP170,-0.238349747,-0.556890712,0.581129464
ENSG00000143727,ACP1,0.235554106,1.788853094,0.082256214
ENSG00000143740,SNAP47,0.686551887,0.872452226,0.388880215
ENSG00000143742,SRP9,0.157576753,0.57299777,0.570292404
ENSG00000143748,NVL,0.283554814,1.399045661,0.170558364
ENSG00000143751,SDE2,0.842831373,3.161364683,0.003226553
ENSG00000143753,DEGS1,-0.746168493,-3.660560916,0.000819326
ENSG00000143756,FBXO28,0.480510208,0.623459886,0.537005659
ENSG00000143761,ARF1,0.121113645,1.109454476,0.274764032
ENSG00000143771,CNIH4,-0.351778324,-1.146299607,0.259411884
ENSG00000143772,ITPKB,-2.378051311,-6.235691042,3.71E-07
ENSG00000143774,GUK1,-0.282805798,-1.673843897,0.103035083
ENSG00000143776,CDC42BPA,-1.966415346,-1.469539533,0.150577254
ENSG00000143786,CNIH3,0.190895974,0.328753441,0.744291953
ENSG00000143793,C1orf35,-0.373672366,-1.771587265,0.085129633
ENSG00000143797,MBOAT2,0.55826145,0.317919186,0.75242657
ENSG00000143799,PARP1,-0.224544066,-1.43987175,0.158747632
ENSG00000143801,PSEN2,2.976410773,3.7362526,0.000661424
ENSG00000143811,PYCR2,-0.057561884,-0.282269788,0.77939141
ENSG00000143815,LBR,0.123167193,0.690020103,0.494710646
ENSG00000143816,WNT9A,-0.244466257,-0.293640954,0.770758445
ENSG00000143819,EPHX1,0.226690165,0.294198961,0.770335558
ENSG00000143842,SOX13,1.866879655,2.869875817,0.006905669
ENSG00000143845,ETNK2,-0.974225663,-1.044611936,0.303330496
ENSG00000143847,PPFIA4,-1.034174591,-0.798471783,0.429956645
ENSG00000143850,PLEKHA6,-0.355321287,-0.304206196,0.76276377
ENSG00000143851,PTPN7,0.738711401,2.68541693,0.010979771
ENSG00000143858,SYT2,-1.320137835,-1.202953597,0.237031293
ENSG00000143862,ARL8A,0.446592596,0.637194359,0.528125276
ENSG00000143869,GDF7,-2.69651672,-2.41841044,0.020902258
ENSG00000143870,PDIA6,0.486980163,1.453302151,0.15500657
ENSG00000143878,RHOB,1.256870213,2.561560567,0.014863516
ENSG00000143882,ATP6V1C2,-0.08281898,-0.088755179,0.929780043
ENSG00000143889,HNRNPLL,-3.379538368,-8.462306169,5.32E-10
ENSG00000143891,GALM,-2.776539155,-3.140443559,0.003411297
ENSG00000143919,CAMKMT,0.056697274,0.095372457,0.924560423
ENSG00000143924,EML4,-1.072026643,-6.081885726,5.92E-07
ENSG00000143933,CALM2,0.05268789,0.369450667,0.714007391
ENSG00000143942,CHAC2,-0.166874889,-0.15836951,0.87507164
ENSG00000143947,RPS27A,-1.229300224,-6.945673545,4.38E-08
ENSG00000143951,WDPCP,0.695374873,2.371256617,0.023334686
ENSG00000143952,VPS54,-0.217123444,-0.73939272,0.464576068
ENSG00000143970,ASXL2,-0.305419873,-0.841997945,0.405479279
ENSG00000143971,ETAA1,0.560585065,0.659349615,0.513966412
ENSG00000143977,SNRPG,-0.936023324,-5.562166208,2.88E-06
ENSG00000143994,ABHD1,0.454007665,0.492462323,0.625453391
ENSG00000143995,MEIS1,7.425795161,7.809722852,3.44E-09
ENSG00000144021,CIAO1,0.636060212,1.615101922,0.115226995
ENSG00000144026,ZNF514,0.566083922,0.745563704,0.460885865
ENSG00000144028,SNRNP200,-0.040297381,-0.297349026,0.767949617
ENSG00000144029,MRPS5,-0.672008656,-5.051150058,1.36E-05
ENSG00000144031,ANKRD53,0.072533036,0.075220341,0.940465709
ENSG00000144034,TPRKB,-0.173305504,-1.062997718,0.295028722
ENSG00000144036,EXOC6B,0.806899885,0.787067251,0.436515298
ENSG00000144040,SFXN5,2.553178951,4.507138304,6.98E-05
ENSG00000144043,TEX261,-0.313856364,-1.017451654,0.315888155
ENSG00000144045,DQX1,-0.70291129,-0.824548175,0.415186382
ENSG00000144048,DUSP11,0.007143333,0.044861703,0.964471337
ENSG00000144061,NPHP1,-1.207324456,-0.882914858,0.383278524
ENSG00000144115,THNSL2,0.62148059,0.45433197,0.652382037
ENSG00000144118,RALB,1.470768807,2.006861505,0.052500698
ENSG00000144120,TMEM177,-1.677599199,-4.473326286,7.72E-05
ENSG00000144130,NT5DC4,0.956189146,0.871485713,0.389400296
ENSG00000144134,RABL2A,0.497337128,1.219907031,0.230618784
ENSG00000144136,SLC20A1,1.277502549,5.021501759,1.49E-05
ENSG00000144152,FBLN7,-9.923225584,-8.027897117,1.83E-09
ENSG00000144158,RP11-395L14.17,-1.685719311,-2.191503487,0.035127724
ENSG00000144161,ZC3H8,-0.262004806,-0.576083345,0.568227905
ENSG00000144182,LIPT1,0.616237283,0.774309199,0.443923164
ENSG00000144199,FAHD2B,-0.495218438,-1.50132545,0.142198316
ENSG00000144214,LYG1,0.073111483,0.080695954,0.936141287
ENSG00000144218,AFF3,0.109083712,0.087268431,0.930953212
ENSG00000144224,UBXN4,-0.158051604,-1.199516242,0.238347327
ENSG00000144228,SPOPL,0.464621366,0.621542981,0.538251284
ENSG00000144231,POLR2D,0.729897254,0.987961854,0.329920902
ENSG00000144233,AMMECR1L,0.084799064,0.289027367,0.77425757
ENSG00000144283,PKP4,-1.509158187,-2.31858097,0.026352701
ENSG00000144285,SCN1A,-1.183692231,-1.238365221,0.223784359
ENSG00000144290,SLC4A10,1.790183997,1.166563926,0.251237216
ENSG00000144306,SCRN3,-0.196608815,-0.86688371,0.391882689
ENSG00000144320,KIAA1715,0.14842748,0.677521249,0.502508893
ENSG00000144354,CDCA7,-1.777868051,-2.204703325,0.034108233
ENSG00000144357,UBR3,0.33538776,1.724284811,0.093438305
ENSG00000144362,PHOSPHO2,0.921537655,1.362676207,0.181648328
ENSG00000144366,GULP1,-0.759040011,-0.998315934,0.32494664
ENSG00000144369,FAM171B,-0.087690415,-0.079523657,0.93706696
ENSG00000144381,HSPD1,-0.371869434,-1.886115666,0.067560291
ENSG00000144395,CCDC150,1.889720624,1.590866329,0.120590891
ENSG00000144401,METTL21A,-0.249580994,-1.174950914,0.247909298
ENSG00000144406,UNC80,0.358485505,0.483541034,0.631709084
ENSG00000144407,PTH2R,4.320283349,4.485879578,7.44E-05
ENSG00000144426,NBEAL1,1.564608304,2.192732918,0.035031636
ENSG00000144445,KANSL1L,1.71291266,2.170521917,0.036804122
ENSG00000144451,SPAG16,-0.706598105,-2.362481557,0.023814676
ENSG00000144455,SUMF1,1.067855594,1.2302441,0.226772495
ENSG00000144468,RHBDD1,0.097569849,0.112073385,0.911402537
ENSG00000144476,ACKR3,0.114931428,0.090022988,0.928779761
ENSG00000144481,TRPM8,5.744400135,5.139709313,1.04E-05
ENSG00000144485,HES6,2.28792906,4.658804529,4.44E-05
ENSG00000144504,ANKMY1,-0.067493162,-0.17232072,0.864173353
ENSG00000144524,COPS7B,0.575319172,3.543633968,0.001137091
ENSG00000144535,DIS3L2,0.061399537,0.195306518,0.84627714
ENSG00000144554,FANCD2,-0.272065832,-0.568653762,0.573205203
ENSG00000144559,TAMM41,-0.564244173,-2.892919612,0.006510394
ENSG00000144560,VGLL4,1.090883067,1.396096021,0.171437611
ENSG00000144566,RAB5A,0.041665039,0.237468781,0.81367128
ENSG00000144567,FAM134A,-0.534682211,-2.770317397,0.00888574
ENSG00000144579,CTDSP1,0.59608711,2.362751943,0.023799754
ENSG00000144580,RQCD1,-0.175692018,-0.71469534,0.479515384
ENSG00000144589,STK11IP,0.824720035,4.445800083,8.38E-05
ENSG00000144591,GMPPA,0.066415404,0.283400028,0.778532042
ENSG00000144596,GRIP2,-1.089370186,-1.283244243,0.207799457
ENSG00000144597,EAF1,0.651265647,2.893740125,0.006496718
ENSG00000144635,DYNC1LI1,0.29427961,1.531277553,0.134648556
ENSG00000144642,RBMS3,-1.890292909,-1.257409687,0.216892396
ENSG00000144645,OSBPL10,-3.534895344,-3.716926436,0.000698682
ENSG00000144647,POMGNT2,0.490953134,1.15009695,0.257865567
ENSG00000144648,ACKR2,2.386008462,2.374671,0.0231503
ENSG00000144649,FAM198A,1.556449639,1.650490804,0.107747651
ENSG00000144655,CSRNP1,-0.000394247,-0.000967454,0.999233551
ENSG00000144659,SLC25A38,0.3844236,1.831065287,0.075574859
ENSG00000144668,ITGA9,2.570326006,2.385094299,0.022595547
ENSG00000144674,GOLGA4,0.097210383,0.586978192,0.560968337
ENSG00000144677,CTDSPL,-1.476035954,-1.135761496,0.263738167
ENSG00000144681,STAC,3.145350891,1.814360914,0.078161524
ENSG00000144711,IQSEC1,-0.617390603,-2.601089543,0.01350453
ENSG00000144712,CAND2,-0.220939547,-0.251259839,0.803075742
ENSG00000144713,RPL32,-1.648030585,-6.493877324,1.70E-07
ENSG00000144724,PTPRG,2.775727445,2.807654518,0.008088098
ENSG00000144736,SHQ1,0.967904896,1.313279209,0.197594098
ENSG00000144741,SLC25A26,-0.41212655,-2.812484638,0.007989936
ENSG00000144744,UBA3,0.127393576,0.79086555,0.434324275
ENSG00000144746,ARL6IP5,-0.24238464,-1.750186476,0.088808246
ENSG00000144747,TMF1,0.14933726,0.81444325,0.420872584
ENSG00000144749,LRIG1,-3.212198446,-6.470836851,1.82E-07
ENSG00000144791,LIMD1,1.038816556,3.609452332,0.000945957
ENSG00000144792,ZNF660,6.197553489,5.921918347,9.62E-07
ENSG00000144802,NFKBIZ,-0.105579552,-0.274798959,0.785078815
ENSG00000144810,COL8A1,0.255862345,0.294283072,0.770271821
ENSG00000144815,NXPE3,-0.358517538,-1.21664908,0.231840996
ENSG00000144824,PHLDB2,1.841011946,1.810614202,0.078751913
ENSG00000144827,ABHD10,0.402910233,0.446253958,0.658149765
ENSG00000144837,PLA1A,3.006447863,3.310028856,0.002162781
ENSG00000144840,RABL3,-0.306614337,-1.014035835,0.317492337
ENSG00000144843,ADPRH,2.964254452,2.588681689,0.01391826
ENSG00000144847,IGSF11,-0.717956572,-0.769545564,0.446708224
ENSG00000144848,ATG3,-0.113539503,-0.754481685,0.455583292
ENSG00000144852,NR1I2,-0.169747616,-0.140343343,0.889189544
ENSG00000144867,SRPRB,0.340158549,0.42912704,0.670448527
ENSG00000144893,MED12L,2.721358429,3.104383287,0.003753507
ENSG00000144895,EIF2A,-0.366599014,-1.681204859,0.101585575
ENSG00000144908,ALDH1L1,-0.44039318,-0.564923957,0.575712018
ENSG00000144909,OSBPL11,0.540904333,0.679831411,0.501062454
ENSG00000144935,TRPC1,-4.787641366,-3.356440843,0.001905992
ENSG00000144959,NCEH1,3.606394081,3.489227348,0.0013227
ENSG00000145012,LPP,0.626415065,2.487328476,0.017760216
ENSG00000145014,TMEM44,1.553424886,1.559800464,0.127762727
ENSG00000145016,KIAA0226,0.150878802,0.837448749,0.40799622
ENSG00000145020,AMT,1.150261422,2.136247254,0.039695768
ENSG00000145022,TCTA,0.576407365,3.407178457,0.001658724
ENSG00000145029,NICN1,0.64890705,0.782286035,0.439282735
ENSG00000145041,VPRBP,0.536930301,1.292107807,0.204747107
ENSG00000145050,MANF,0.187292914,0.655197792,0.516603971
ENSG00000145075,CCDC39,-0.093917343,-0.115951296,0.908350793
ENSG00000145088,EAF2,0.413490499,0.526396414,0.601917515
ENSG00000145107,TM4SF19,0.555501109,0.429458081,0.670209919
ENSG00000145191,EIF2B5,-0.175574449,-1.219538006,0.230756983
ENSG00000145194,ECE2,-0.113968223,-0.122167575,0.903461819
ENSG00000145198,VWA5B2,0.259286813,0.267396978,0.790725638
ENSG00000145214,DGKQ,1.211773295,4.940444978,1.90E-05
ENSG00000145216,FIP1L1,0.162854935,1.069222566,0.292254307
ENSG00000145217,SLC26A1,-0.057943276,-0.068941454,0.94542677
ENSG00000145220,LYAR,-1.141616342,-1.957026139,0.058320435
ENSG00000145241,CENPC,0.23813629,1.37714515,0.177171251
ENSG00000145244,CORIN,1.103452651,1.036865723,0.306876214
ENSG00000145246,ATP10D,4.706713784,5.490636733,3.58E-06
ENSG00000145247,OCIAD2,-1.13930065,-5.122920248,1.09E-05
ENSG00000145248,SLC10A4,0.178601105,0.157434267,0.875803135
ENSG00000145284,SCD5,6.313866115,4.815529041,2.77E-05
ENSG00000145287,PLAC8,1.585026589,3.348810781,0.001946103
ENSG00000145293,ENOPH1,0.986856216,1.04353428,0.30382207
ENSG00000145331,TRMT10A,-0.259926576,-0.338742293,0.736818337
ENSG00000145332,KLHL8,0.507182165,1.72035793,0.094157594
ENSG00000145335,SNCA,3.285226126,2.543080315,0.015541025
ENSG00000145348,TBCK,0.123829795,0.54356839,0.590168219
ENSG00000145349,CAMK2D,0.674590839,0.669269856,0.507694013
ENSG00000145354,CISD2,-0.586397636,-1.915104541,0.063640993
ENSG00000145358,DDIT4L,-1.145548545,-1.037030325,0.306800573
ENSG00000145365,TIFA,-0.568980732,-0.986223257,0.330761169
ENSG00000145375,SPATA5,-0.396445865,-0.812110717,0.422191881
ENSG00000145386,CCNA2,-0.388459986,-0.42136434,0.676053636
ENSG00000145388,METTL14,0.028114973,0.129726881,0.897521742
ENSG00000145390,USP53,-0.834850142,-2.308907593,0.026943729
ENSG00000145391,SETD7,-4.135581114,-6.757564559,7.69E-08
ENSG00000145414,NAF1,-0.06493591,-0.108459842,0.914247463
ENSG00000145416,Mar.01,1.075853056,1.045085372,0.303114712
ENSG00000145425,RPS3A,-1.047410262,-6.007497165,7.42E-07
ENSG00000145428,RNF175,-1.945045344,-1.781256703,0.083510162
ENSG00000145431,PDGFC,1.510344457,1.437823718,0.159324328
ENSG00000145439,CBR4,1.047657914,2.72203131,0.010026051
ENSG00000145476,CYP4V2,-0.402509154,-1.703294457,0.09733709
ENSG00000145491,ROPN1L,-0.878558856,-0.762459998,0.450869932
ENSG00000145494,NDUFS6,0.058469832,0.289424315,0.773956319
ENSG00000145495,Mar.06,-0.0382399,-0.278851035,0.781992537
ENSG00000145506,NKD2,0.420004875,0.610593846,0.545395026
ENSG00000145545,SRD5A1,1.296228753,1.681069823,0.101612013
ENSG00000145555,MYO10,0.338641249,0.35009196,0.728358006
ENSG00000145569,FAM105A,0.457434981,1.369677773,0.179471037
ENSG00000145592,RPL37,-1.188986513,-4.513347997,6.85E-05
ENSG00000145604,SKP2,0.727430411,0.878407124,0.385685616
ENSG00000145632,PLK2,1.251278863,1.75539304,0.087901196
ENSG00000145649,GZMA,3.565982094,3.481103453,0.001352803
ENSG00000145675,PIK3R1,-0.498185823,-2.200074567,0.034462694
ENSG00000145685,LHFPL2,0.707542936,0.576290021,0.568089755
ENSG00000145687,SSBP2,-0.465027411,-0.905725238,0.371245636
ENSG00000145700,ANKRD31,-1.355489417,-1.043587587,0.303797741
ENSG00000145703,IQGAP2,0.647177491,3.974128403,0.000334514
ENSG00000145715,RASA1,-0.033979925,-0.12654308,0.900022852
ENSG00000145721,LIX1,1.130672955,1.630740929,0.111870755
ENSG00000145723,GIN1,0.443389527,0.426766994,0.672150609
ENSG00000145725,PPIP5K2,0.797712197,3.080382782,0.003999037
